tau_main,age_main,tau_burst,f_burst,age_burst,sfr_A,normalise,E_BV_lines,E_BV_factor,uv_bump_wavelength,uv_bump_width,uv_bump_amplitude,powerlaw_slope,Ext_law_emission_lines,Rv,imf,metallicity,qpah,umin,alpha,gamma,separation_age,logU,zgas,ne,f_esc,f_dust,lines_width,emission,redshift,filters
1893.7533551742183,6620.247317196066,180.49273009587705,0.035992450207463444,21.496634604813735,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1626.896563714369,6650.813745681161,5521.989552720444,0.18922178605080392,99.04136425641522,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1602.2770675461431,2819.0753185764615,1551.218491945221,0.015729862938424488,99.90799109809346,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1944.0107234510149,4153.55178004503,177.54529239566364,0.19972648296004925,56.35800853112565,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1951.2913957982976,5940.74171618947,1129.548152072326,0.168880036658475,95.03889875766141,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2728.5578288455426,9055.851667567857,2192.2313984743823,0.1457177530808871,97.98501902283651,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1514.575964262934,9961.164886875718,8653.654882462137,0.016136341213585786,15.161402457517653,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1505.2084447612108,3504.1486638456363,9996.508906381654,0.0688745318947887,99.33437518795141,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1704.792688994214,9999.868576623174,8152.051011426093,0.16173057665638502,54.55805285662684,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1857.8989298101444,9999.77641882188,8476.978682428962,0.011752989312035778,98.60445397801861,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1501.0256112267425,1038.354735213612,8423.28757755652,0.042691494242696804,10.160204611864344,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1609.427796412991,4212.698461578866,9500.38684932105,0.011045805791148972,93.73243216697217,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1531.2005375907122,9076.745110305832,5658.6149684249185,0.14617439271371044,99.93214485554827,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1697.2415813563878,9456.599568179472,6129.920651290853,0.0019485696135186914,99.3605307195948,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1807.1224492795354,1005.1465656258206,9484.67167440908,0.19999084626614974,10.16051352683337,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1647.4659700907878,3709.3975087808703,2464.061999431131,0.1829657840345299,91.65466015366337,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1923.5765723011232,9999.970402718256,229.88875492596344,0.034067183318743255,40.79745807528178,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2611.2127887950323,9998.087584885629,100.25448322301418,0.03769697700010144,17.835221821040506,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1590.8877631839657,3675.087518085681,290.7615521939915,0.1919711337843741,99.69083645671166,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2985.743253210179,8743.333628825649,862.955828805003,0.14470648293669813,57.09296241265838,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1518.0642052953917,9999.999987812454,2869.9855046709945,2.0186659660526018e-07,89.4054860271523,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2231.5104267223023,9920.523557146447,2320.8017216020953,0.00038004181495315814,85.40717163647223,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2912.5130440051494,1941.444153832841,8607.901139040065,0.04598208600842474,10.545385292498523,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1754.2486566801438,1929.772405981038,627.9963049231719,0.13250161099463756,99.99935294399228,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.4026440040545,9568.477038890667,390.8316337065062,0.014323942307764348,32.87592079922206,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2697.4984902984975,9944.333664421494,9728.048257598144,0.01217217090474737,98.34072547012232,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.318895337069,1002.6331206901759,6951.632628993091,0.12682675043666214,10.315937340730756,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2889.4875229298045,4443.692658475669,100.00528115799716,0.02032552564636944,59.76560441912739,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1792.8218324562247,2698.8954945290006,9916.608472335272,0.0023113658848136487,99.46677112831789,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2816.348443045308,9795.887716807729,5997.5772394738615,0.1756334827463988,78.93671678160881,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1763.01370009741,1439.817128448345,8997.440100769056,0.006067908528213345,93.8378752103188,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2089.0955205093396,5284.501934287651,532.2390575855752,0.024688918608189697,72.78430411018884,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2463.6922706424084,9913.65593312462,101.45529650307071,0.0308403413623409,13.735182177767086,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1739.083604175967,9993.683068068713,116.13130745550552,0.17716742466728863,47.79620291992178,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2999.9998077800237,2455.8655786955987,3327.482247052545,0.1308094833023638,18.264220405149928,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1941.6112206275388,8751.379790616864,1566.543935748803,0.14231777925413275,95.48420214349308,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1758.7980665531604,9036.831222178822,645.6512283312695,0.002117703549773281,10.50488411736552,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1755.7267940979903,6930.318352558053,9870.688170170115,0.057224430016376976,99.9987401540977,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1616.6105597381438,9949.246459707221,9998.702885577715,0.09003433877317069,71.99970498770492,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2906.9762159654356,2903.223802628565,9999.961485987218,3.518250845935267e-07,44.41933064646959,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2866.4901428179196,9852.807531832914,5381.613670329853,0.0995996669229071,93.4680915511264,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1581.610966375251,1364.8145366357185,9645.95675792466,0.15149425402712757,85.9757103471382,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1527.6779919908606,6552.538898080333,2796.5310837577235,0.0211791734877379,88.08373968371778,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.0615263617028,2507.3826188628664,9976.036638103154,5.8817616968576125e-06,99.38913806653173,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1587.4324449966412,9284.784123171292,100.0271554369283,0.028548091068002074,94.34864836227956,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1536.9207567124447,9828.673241612601,6837.9066533597825,4.22523388152185e-06,94.09157073300088,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.2607736685864,9383.044200765136,1874.923571446544,0.0424592787078745,80.92050605836785,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.0664327317604,9982.543820115681,6149.939935258101,0.17644040425437996,99.36651287643686,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2665.2045549130553,3050.3506310687026,9971.486549633944,0.01615974944065862,94.35581817837117,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1503.1981897129967,8715.645387747187,5274.528111324846,0.03544743704647685,84.23200583976553,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2863.9865642832497,5831.159797774643,4401.620646395497,0.008788754593413217,86.49258274787553,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2876.8865258640694,9928.5327454191,4506.120900564426,0.16023224935065986,69.85382453994191,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1502.7693841963567,9979.309122940016,8813.114156894735,0.0021671501141470595,99.99781694438623,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1614.2213508840243,1233.8989726548843,962.3786446492304,0.13770210093881924,22.620658535635044,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1918.0065856760282,5010.775113549871,101.1940379612879,0.0007268906132820996,99.99988390286612,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1675.072602649455,9443.571810372621,9764.348149779134,0.1360866257237685,26.68352184832733,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1693.4037189805442,6255.797101330683,100.03593241312228,0.0677408541531373,67.21870244583249,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2989.909423653796,4133.580388077084,1564.6676335617121,0.0010108652181237132,99.06025127559869,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2255.2271361928706,9244.1125045134,2011.2091418202572,0.02830510791810803,74.47313856970584,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2014.61050610439,8717.724190369327,4195.501457768962,0.15887174962931627,98.02952439617272,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1788.2595702163776,8231.103772535265,2243.938650484024,0.19352204308087806,62.25775960108365,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2476.7558969379747,1733.5245813485562,9820.083642639434,0.04328418692945912,38.52147377050994,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2829.5747510534375,3171.7615791704393,5632.937511834219,0.0014930444694188638,26.67485654591391,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2969.282170423514,8828.366314702027,279.6500456969661,0.009134545171059077,55.17712402183829,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2279.7233273217744,2075.640285872144,9712.759010669079,0.017286243501459547,83.24931165245407,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1556.184612740773,1000.0562752342867,102.11924475103297,0.11070536302134987,15.629308218627301,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2086.526818710298,9998.70952880435,9192.120514748849,0.08670239883143485,54.00864712791044,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2459.858560416177,2450.859450687748,9600.314372074497,0.003961362391938006,95.50082256163765,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2685.053728247691,9965.210205764208,5963.950725277601,0.07813837522298797,10.314282358328668,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2028.9841998808565,1007.7881777529292,6758.007397677486,0.03815596670741406,98.5925855034011,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2092.4618893763395,9999.963369084706,9829.93157588432,0.005495649552820503,10.002727551480177,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2539.603500447736,2579.801182895887,8642.23263943786,0.11611074234647938,48.46753360943858,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2903.044816333685,2497.3680648503205,156.4225176521195,0.059751442376216046,70.6305306378973,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2999.9735835814336,7688.740584111743,6794.5017628757,0.18869286946649053,19.264453026526695,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2981.5389799030436,2759.4225879596925,6468.86482018294,1.955877204881662e-05,10.295631538338768,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1516.5611978504553,1150.0613301565627,2378.878142273129,7.99497184794662e-06,87.06992322013501,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1535.0728108974388,5464.322607308246,1557.625114275117,0.14597471280490293,90.6020987137185,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1874.6058781086233,6890.933321741078,1320.2935093276064,0.01893529231157759,95.95345870224976,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2657.0575493912497,6972.829901003466,5188.507698153405,0.1999903870209889,61.75959753092599,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1626.744243073288,3076.2624336502686,3027.2245809493334,0.05815719175501957,82.90213856413087,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.0056788190698,9352.35451402876,5452.5851199937215,0.11233872249411951,99.09688830613678,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1568.7831985636494,9931.133421016706,3292.1812143787747,0.0028451791580648422,97.67937315138471,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2673.6866557899434,1189.872121514878,162.6551848834315,0.08184745618344252,24.67724394508093,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1808.4424959644011,9999.999939027828,100.55507476748971,0.07278982677666707,19.594086773762385,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1500.0491340667747,6302.66190465634,441.4480195253709,0.1359182523351496,34.22118001089281,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1593.2484221826985,9942.034048655249,1212.1475738215395,0.1878507675374972,58.90609172131944,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1504.6023295538414,3632.619549183112,2027.3168011810485,0.19340151285659896,71.05813569079525,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2988.4156404026835,7783.062485606945,9667.97194407147,1.3057926822435117e-05,98.42670553412131,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1502.032664438832,1286.2027402997392,9999.80390773928,0.00037715119260978147,52.001407361152786,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2900.0935115191633,8163.819410250407,8361.606484330332,0.17194106598711975,25.944652856422664,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2463.3352265621706,3266.2108493593396,5016.224371112347,0.0692021054191849,99.88290584871767,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2432.1737301401226,9999.934628172008,100.45969588188382,0.15056406572778885,99.9735565946954,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1736.7039402583298,6839.22578663164,5787.2385907198595,0.0016190900407804798,54.34502389817224,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1754.7676506873452,4185.653679246326,6580.152525109217,0.1961601829701214,52.61060063372988,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.04,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
