deep_sfhdelayed.tau_main,deep_sfhdelayed.age_main,deep_sfhdelayed.tau_burst,deep_sfhdelayed.f_burst,deep_sfhdelayed.age_burst,E_BV_lines,deep_sfhdelayed.sfr_A,deep_sfhdelayed.normalise,E_BV_factor,uv_bump_wavelength,uv_bump_width,uv_bump_amplitude,powerlaw_slope,Ext_law_emission_lines,Rv,deep_bc03_pca_norm.imf,deep_bc03_pca_norm.metallicity,qpah,umin,alpha,gamma,deep_bc03_pca_norm.separation_age,logU,f_esc,f_dust,lines_width,emission,redshift,filters
2066.4343263115643,5451.733376665181,7896.851684856206,0.040402842284699814,40.41399959884978,0.5453691608733497,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2797.1461653870642,3047.339297051637,6885.913273851245,0.05011468150823403,17.564444955609954,0.6342348338907517,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2133.245576446572,5777.113542921548,7998.718472174199,0.07214244240973408,29.338157829554202,0.4780117410255169,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2082.7718671244647,2320.490501421279,6057.767656765808,0.04468567786427427,15.779801096638149,0.6006430665929996,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2000.4736113426302,3645.348571790164,2094.1554080987953,0.03395371241407996,26.284650780797442,0.5483671185963099,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2867.9960042959497,1938.5794248758666,1218.5706360406912,0.01285287121585213,13.75545579167611,0.5101986741696325,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2591.2593358930235,4235.12903135042,8313.922575874514,0.0529906541242437,14.287279833600017,0.6062529003932484,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2868.524488164028,3399.501176231486,2631.6354402974484,0.04154965315402756,43.63916396005107,0.5524261365561434,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2527.3275454982886,2000.712100183372,4319.535456261093,0.034033731216141005,21.43678642387136,0.45921598431974586,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2442.0594422258932,1871.5993780547751,7284.768013023926,0.04753052359244023,39.05807554653166,0.5413522143690992,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2127.1233759727224,3904.279999014292,9567.64651815727,0.04968560167404709,10.34599475159429,0.5868910993187744,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2051.5772660186703,2262.523641288034,7584.803125603652,0.08703820767755702,67.1134038885456,0.6002670156232215,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2901.9483746201904,2233.082398073293,3384.1801794660087,0.04476204231310493,20.386387053519567,0.4991818266978929,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2494.8008873148224,4360.748121889719,9611.034644040481,0.05118611749612875,75.49757523045466,0.5570650951576317,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2734.6531989980967,4722.3071313130185,9820.996444997598,0.043998950606772114,10.754848876237649,0.5009667395407145,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2059.214596947018,7736.52762597784,1877.3920819075665,0.08400457369450916,15.518133154218031,0.47959948389958695,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2725.5164381364248,4496.005558056347,3369.5291570131867,0.05291135551493584,13.447292862967307,0.590723082707554,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2587.451513629797,1754.190529414871,282.2540077396643,0.06419214932548595,27.450526843058388,0.6185411972617358,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1713.545576094682,1603.7432100969309,6904.452298089517,0.050282365158927395,14.252598929494036,0.4701775630494287,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1783.3385941700492,7368.413578143249,8895.855247078383,0.04451167179427329,76.5037547306085,0.47465908280188884,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1808.0985724300517,6418.476559641422,7666.83079094827,0.05901279086273034,11.998365611703356,0.5250765118799279,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1577.7199816622128,8013.174704117177,9181.983487652791,0.043396792977638154,24.196576273762222,0.526829894159377,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2694.5573382281295,3563.7518689602093,1266.7498584830282,0.03816124397202428,97.06462132135094,0.6140248080890951,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2364.2284840932125,9166.229978577752,834.8897389230133,0.05079007724734988,83.77960575112299,0.5385330635048118,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2343.9166095747314,5722.779561554137,9923.084922974123,0.0401592706631245,28.654291502537713,0.5111622794042627,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1539.5283060516604,6443.548917979126,1105.9695181540865,0.0525386861555561,23.64313990509228,0.49938016712717115,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2433.515780162553,1814.6911151777676,9993.31441986174,0.07695811439088879,41.620098232693486,0.5255795760057855,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2191.429211864308,5080.58894810106,2516.8205253028145,0.05333421861135418,98.22203067100331,0.6164789200591307,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2049.147696199848,6035.213821279336,8695.616152568624,0.013186345182887582,14.069896956410275,0.4598688045823698,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2650.378998701138,5847.548731874023,265.92187400152216,0.014745023954089082,10.24333948915521,0.544110746824191,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2637.1276065632987,2293.3155085137087,8241.058575086312,0.09214352492678893,15.900143967030472,0.49739807339760955,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2313.9746823606874,3396.05290558682,7976.5847519344115,0.039856711217209156,20.85498323919836,0.5020014135237163,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2440.521124319945,4057.307565427067,136.8700565813906,0.015529289916123845,73.93818759420985,0.6346815896078084,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2603.610492187975,6410.764420606493,5638.086961970989,0.07373477559922678,10.375284503430949,0.554537991450756,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2177.703428142686,4941.181774092263,3422.32282514453,0.022374299963694944,26.896839058718296,0.4088989988350775,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2048.199935780783,2692.2183817357663,7417.4238569872505,0.01915941280337044,11.281769744136747,0.5543479144455294,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2099.8711063848614,6385.115699287016,1720.6914028274296,0.03161157397457465,79.99327930739746,0.44680059634688085,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2310.671813763321,2511.1252703624605,8894.227538940546,0.04600283863571897,68.5068303420968,0.48022235519624923,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2686.624619342168,6662.4379424072895,2065.792707344066,0.05161867857679181,27.401490448344948,0.6081380404590933,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2566.9456559684854,4410.907404981321,9927.080796262471,0.06814222933439537,23.4161208853467,0.5526885713949596,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2800.4251793944372,3056.5557391038337,1387.3496044467556,0.03411680134423459,36.209099330120125,0.537929768344239,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1572.419702064828,3617.418509708804,9321.29250733945,0.05108570005683552,59.12145491643926,0.4337311249965192,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2893.122362521679,4298.304682739302,159.97129496243542,0.07632050186932249,28.563812356265593,0.5431316473051115,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2297.272244270059,4700.274061487334,7749.848764262031,0.046733582458270945,41.6249470535692,0.5763435216701036,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2207.8606938541484,6581.350759911253,9277.31538425063,0.06297784306850343,11.462980744804982,0.5748810505556872,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2819.813646859646,4710.257212241127,5288.915098273014,0.0667727041785964,41.83660676481275,0.5912920468794534,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2285.5563858089154,1443.6589390882782,9612.82071616862,0.024136397753331762,13.072638589047035,0.5152256955540069,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2120.18149658751,1642.9106003830257,2987.987888214084,0.0472181693690219,37.018569194108245,0.4867033885195162,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2416.9277321283503,7515.37774059977,452.9582490086723,0.04293180368025612,50.7433126025391,0.49831529828845467,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2943.2209476007956,2808.7315017004667,9094.27600025253,0.03568107969913159,10.899810272612399,0.6116637255916233,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1888.2943037653229,4710.7297490216115,7150.720899353138,0.05372482485142169,50.92870857227756,0.5309723540640925,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1839.2375582499938,5404.765027750741,446.8627053955097,0.06990994312815188,91.88980087121415,0.5915529692929768,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2463.793490070223,7659.696347897331,9119.14156976476,0.034365715023477406,19.64561833708661,0.5075428290479209,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1900.9412496459902,3424.507555672708,5211.300764998839,0.030399522709412763,44.17278547141713,0.5984488535294745,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1736.3913096469182,3706.4056394073878,5211.756839994651,0.04646468168783438,24.172757627220196,0.5658288394301649,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2043.3675055916428,3815.028420864638,9975.266394024353,0.04826302833426194,11.29302705447553,0.5538858301447511,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2715.9457535387437,3488.6326005991386,4002.7195505505097,0.0377449431335076,38.621267090542226,0.5869119116792183,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2717.4482871001137,6570.754853447475,4504.48300852001,0.062430931395324574,21.28145643459306,0.5299132447468977,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2524.656838843416,5859.5685234943785,1125.2696770801613,0.03240991457255721,39.45376910853011,0.5883213348293022,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2997.682002357323,2691.081731084938,8645.414816945357,0.027940289094032483,72.88974464697621,0.4908312277015332,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2507.8155832592092,1945.9826533306477,923.1289293666105,0.04647044813667214,10.434474351398885,0.5589374936497469,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2142.557325048292,1521.2194183581105,7087.640777433271,0.03123678198766308,71.32733050461401,0.5771686266269329,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1852.8830055397443,1821.3420197713076,3636.117323279752,0.0500746326527812,82.83718981765763,0.5130084739374168,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2171.11790164499,2193.3484427808107,9574.146830467662,0.03489985665906267,15.629189379043307,0.5409914595740066,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2322.271392876391,4190.1539921742105,422.87286058985774,0.03169800546790466,10.037013215099178,0.5398004137156036,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2459.2288432219125,2503.5689415767447,9485.227842331922,0.026993851997361595,12.227840958499149,0.6154843618419263,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2744.923285079959,6775.766870890813,9809.451963465652,0.034402485069278566,79.58350946669086,0.5251478542763472,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1739.0423402098309,6227.550237458433,5921.7442628452645,0.09108008712506543,42.80298810890715,0.5009916138979877,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2020.7984419054792,8172.373247389272,9132.990178311382,0.06352224473143275,53.89168805001162,0.6660574996473088,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2623.262741553295,5622.945778233202,818.9389093124719,0.017163047151329047,27.449148673071864,0.505116949248364,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2199.824097888262,1624.6574519438072,5351.412383700275,0.047529084789674186,10.086568558506903,0.5242245098180804,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2108.3645464942456,4005.4227008263897,605.6600659024825,0.028433301282019624,99.71791025759303,0.5991784773753708,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2302.8223557747388,2895.6482892364384,3697.2472546838917,0.03962540387710295,61.72238721192881,0.5049622954318589,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2581.8872578504825,3648.6484489775376,1367.205671354559,0.057469658288708925,90.66766780012378,0.5517018286653594,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1853.3808299897971,2920.5898654446473,2993.42237659278,0.05735501642131263,28.353832333405396,0.5180410986601454,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1851.631402808622,1858.1631594026549,4205.69565801667,0.057613944686620705,74.27466057733191,0.3262695922897956,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1735.1206683180344,4424.249267851237,5455.370083809291,0.008811549135551544,23.338852462006884,0.44592193690262194,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2640.076861165217,2047.7495882955718,4056.0083438985876,0.009128846035682675,20.908485476657987,0.41175020612955304,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1593.0801322824811,1317.9465109509256,6072.267747016508,0.008734811499920003,54.92056194013068,0.40755774792980715,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2212.056099063253,1364.8405205302242,3681.6350948670097,0.003430337696454927,33.598599448600275,0.5403438199645068,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1515.5104944154139,1362.4022224065538,8164.7550293601425,0.005054975434919923,64.00548801572137,0.47376854892246123,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2758.867623359152,2632.6437605133415,9264.983819627127,0.0023187693259514586,20.191951126296665,0.3207614852652969,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1764.4331158809302,1359.7094965258348,2432.8494761912307,0.00440152861813764,87.11093855923629,0.540944003086693,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1663.9285513135917,1502.1082203725273,7821.05258362407,0.006456841812391728,59.15008717407267,0.37821677228668493,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1817.9228286897849,1070.5072586697497,6051.390338320302,0.01563611225138284,51.37528957280228,0.4150563704050996,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1643.7812999325686,1215.4941752423856,5628.4375140120965,0.0261279983192102,50.56124766327891,0.26811511470945915,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2626.1627026810456,1107.2132396889447,4607.539509596956,0.002094975558361356,25.00860319422653,0.3073544173930154,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2337.345543661484,4249.078592501335,213.52785313217282,0.019865630736801865,56.35397149155904,0.4175420300601358,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2408.3290356717307,4441.138684548017,6624.38944131952,0.0036755975412502417,51.660433181175534,0.4846661442746869,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2467.811240345911,9226.215762888642,2485.463624852201,0.021409363285218558,47.94574075134442,0.5158720420595191,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2181.1769022104804,4721.937911092983,8031.061177174943,0.03781912138717436,65.9047755712841,0.6528396209833633,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1506.3487383745708,2703.7300033833044,9703.94035126102,0.014679769619516808,20.538173652610077,0.44255986124711955,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1676.7127238683545,5382.807122836297,3987.805185252865,0.009226342746097738,53.684956188954224,0.6303715526450837,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1596.0317715900323,7471.278138554801,1399.2623480319126,0.011247801689719367,65.4943082763107,0.3545115878229148,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
